Members,Associated Albums,Date,Tour,Unnamed: 4,City ,State,Country,Continent,Venue,Suffix,Legs,Lineup,Signed Under,Unnamed: 14,location_string,latitude,longitude,ShowDate,Time
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-05-02,Trip for Concerts Spring 2014,,Tampa,FL,USA,North America,Big Guava Music Festival,Festival,1.0,,,,"Tampa, FL, USA",27.9449854,-82.4583107,2014-05-02,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-05-03,,,Memphis,TN,USA,North America,Beale Street Music Festival,Festival,1.0,,,,"Memphis, TN, USA",35.1460249,-90.0517638,2014-05-03,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-05-04,Trip for Concerts Spring 2014,,Plano ,TX,USA,North America,Suburbua Music Festival,Festival,1.0,,,,"Plano , TX, USA",33.0136764,-96.6925096,2014-05-04,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-05-06,Trip for Concerts Spring 2014,,Tempe,AZ,USA,North America,Marquee Theatre,,1.0,,,,"Tempe, AZ, USA",33.4255117,-111.940016,2014-05-06,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-05-07,Trip for Concerts Spring 2014,,Las Vegas,NV,USA,North America,Brooklyn Bowl,,1.0,,,,"Las Vegas, NV, USA",36.1674263,-115.1484131,2014-05-07,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-05-08,,,Los Angeles,CA,USA,North America,Alt 98.7 Penthouse,Radio Station,1.0,,,,"Los Angeles, CA, USA",34.0536909,-118.242766,2014-05-08,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-05-09,Trip for Concerts Spring 2014,,Los Angeles,CA,USA,North America,The Wiltern,,1.0,,,,"Los Angeles, CA, USA",34.0536909,-118.242766,2014-05-09,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-05-10,Trip for Concerts Spring 2014,,Oakland,CA,USA,North America,The Fox Theatre,,1.0,,,,"Oakland, CA, USA",37.8044557,-122.271356,2014-05-10,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-05-11,Trip for Concerts Spring 2014,,Sacramento ,CA,USA,North America,Ace of Spades,,1.0,,,,"Sacramento , CA, USA",38.5810606,-121.493895,2014-05-11,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-05-13,Trip for Concerts Spring 2014,,Reno ,NV,USA,North America,Knitting Factory,,1.0,,,,"Reno , NV, USA",39.5261788,-119.812658,2014-05-13,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-05-15,Trip for Concerts Spring 2014,,Salt Lake City,UT,USA,North America,In the Benue,,1.0,,,,"Salt Lake City, UT, USA",40.7596198,-111.886797,2014-05-15,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-05-16,Trip for Concerts Spring 2014,,Denver ,CO,USA,North America,Ogden Theatre,,1.0,,,,"Denver , CO, USA",39.7392364,-104.984862,2014-05-16,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-05-17,Buzz Under the Stars,,Kansas City,MO,USA,North America,96.5 the Buzz,Radio Station,1.0,,,,"Kansas City, MO, USA",39.100105,-94.5781416,2014-05-17,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-05-18,Trip for Concerts Spring 2014,,Lincoln,NE,USA,North America,Bourbon Theatre,,1.0,,,,"Lincoln, NE, USA",40.8088861,-96.7077751,2014-05-18,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-06-08,,,Landgraaf,,Netherlands,Europe,Pinkpop Festival,Festival,1.0,,,,"Landgraaf, nan, Netherlands",52.0050666,4.5966735,2014-06-08,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-06-14,,,Derby ,,UK,Europe,Download Festival,Festival,1.0,,,,"Derby , nan, UK",50.9100626,-1.3940668,2014-06-14,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-06-17,,,Paris,,France,Europe,Warner Studio,,1.0,,,,"Paris, nan, France",47.2490799,-1.5210393,2014-06-17,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-06-21,,,Dover ,,USA,North America,Firefly Music Festival,Festival,1.0,,,,"Dover , nan, USA",32.2345128,-80.9443541,2014-06-21,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-07-04,,,Arras,,France,Europe,Main Square Festival,Festival,1.0,,,,"Arras, nan, France",48.899957,2.2258805,2014-07-04,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-07-06,,,Rotterdam,,Netherlands,Europe,Metropolis Festival,Festival,1.0,,,,"Rotterdam, nan, Netherlands",51.9244424,4.47775,2014-07-06,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-07-18,,,Louisville,KY,USA,North America,Forecastle Festival,Festival,1.0,,,,"Louisville, KY, USA",38.2542376,-85.759407,2014-07-18,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-07-19,,,Englewood,CO,USA,North America,93.3 Big Gig 2014,Radio Station,1.0,,,,"Englewood, CO, USA",39.6482059,-104.9879641,2014-07-19,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-07-21,,,Cleveland,OH,USA,North America,Alternative Press Music Awards ,TV,1.0,,,,"Cleveland, OH, USA",41.4996574,-81.6936772,2014-07-21,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-07-25,,,Tulsa,OK,USA,North America,Center of the Universe Festival,Festival,1.0,,,,"Tulsa, OK, USA",36.1563122,-95.9927516,2014-07-25,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-07-26,,,Maryland Heights,MO,USA,North America,105.7 The Point,,1.0,,,,"Maryland Heights, MO, USA",38.7150511,-90.435999,2014-07-26,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-08-08,Quiet is Violent EP?,,Melbourne,,Australia,Oceania,170 Russell,,1.0,,,,"Melbourne, nan, Australia",-33.7808112,151.1139059,2014-08-08,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-08-08,,,New South Wales,,Australia,Oceania,Music Feeds Live Studio,,1.0,,,,"New South Wales, nan, Australia",-31.9526029,152.5551274,2014-08-08,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-08-09,,,Sydney,,Australia,Oceania,Metro Theatre,,1.0,,,,"Sydney, nan, Australia",-33.8698439,151.2082848,2014-08-09,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-08-10,,,Brisbane,,Australia,Oceania,The Zoo ,,1.0,,,,"Brisbane, nan, Australia",-33.7805396,151.1127787,2014-08-10,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-08-15,,,Seoul ,,Korea,Asia,AIA Real Life NOW Fest,,1.0,,,,"Seoul , nan, Korea",37.5359715,126.9772916,2014-08-15,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-08-16,,,Tokyo ,,Japan ,Asia,Summer Sonic Tokyo,,1.0,,,,"Tokyo , nan, Japan ",34.6952135,135.4959988,2014-08-16,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-08-17,,,Osaka,,Japan ,Asia,Summer Sonic Osaka,,1.0,,,,"Osaka, nan, Japan ",34.7022133,135.4955732,2014-08-17,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-09-04,The Quiet is Violent World Tour 2014,,Columbus,OH,USA,North America,LC Pavilion Outdoors,,1.0,,,,"Columbus, OH, USA",39.9622601,-83.0007065,2014-09-04,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-09-05,The Quiet is Violent World Tour 2014,,Columbus,OH,USA,North America,LC Pavilion Outdoors,,1.0,,,,"Columbus, OH, USA",39.9622601,-83.0007065,2014-09-05,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-09-06,The Quiet is Violent World Tour 2014,,Pittsburgh,PA,USA,North America,StageAE Outdoors,,1.0,,,,"Pittsburgh, PA, USA",40.4406968,-80.0025666,2014-09-06,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-09-07,The Quiet is Violent World Tour 2014,,Boston ,MA,USA,North America,Boston Calling,,1.0,,,,"Boston , MA, USA",42.3588336,-71.0578303,2014-09-07,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-09-09,The Quiet is Violent World Tour 2014,,Albany ,NY,USA,North America,Upstate Concert Hall,,1.0,,,,"Albany , NY, USA",42.6511674,-73.754968,2014-09-09,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-09-10,The Quiet is Violent World Tour 2014,,Rochester ,NY,USA,North America,Main Street Armory,,1.0,,,,"Rochester , NY, USA",43.157285,-77.615214,2014-09-10,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-09-11,The Quiet is Violent World Tour 2014,,Cleveland,OH,USA,North America,Jacobs Pavilion at Nautica,,1.0,,,,"Cleveland, OH, USA",41.4996574,-81.6936772,2014-09-11,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-09-14,,,Kansas City,MO,USA,North America,Uptown Theatre,,1.0,,,,"Kansas City, MO, USA",39.100105,-94.5781416,2014-09-14,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-09-15,,,Tulsa,OK,USA,North America,Cain's Ballroom,,1.0,,,,"Tulsa, OK, USA",36.1563122,-95.9927516,2014-09-15,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-09-16,The Quiet is Violent World Tour 2014,,Memphis,TN,USA,North America,Minglewood Hall,,1.0,,,,"Memphis, TN, USA",35.1460249,-90.0517638,2014-09-16,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-09-18,The Quiet is Violent World Tour 2014,,Lake Buena Vista ,FL,USA,North America,House of Blues,,1.0,,,,"Lake Buena Vista , FL, USA",28.3716746,-81.5239625,2014-09-18,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-09-19,,,Birmingham,AL,USA,North America,Iron City,,1.0,,,,"Birmingham, AL, USA",33.5206824,-86.8024326,2014-09-19,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-09-20,The Quiet is Violent World Tour 2014,,Atlanta ,GA,USA,North America,Piedmont Park,,1.0,,,,"Atlanta , GA, USA",33.7544657,-84.3898151,2014-09-20,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-09-21,The Quiet is Violent World Tour 2014,,Nashville,TN,USA,North America,Marathon Music Works,,1.0,,,,"Nashville, TN, USA",36.1622767,-86.7742984,2014-09-21,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-09-23,The Quiet is Violent World Tour 2014,,Washington,DC,USA,North America,9:30 Club,,1.0,,,,"Washington, DC, USA",38.8950368,-77.0365427,2014-09-23,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-09-24,The Quiet is Violent World Tour 2014,,Washington,DC,USA,North America,9:30 Club,,1.0,,,,"Washington, DC, USA",38.8950368,-77.0365427,2014-09-24,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-09-25,The Quiet is Violent World Tour 2014,,New York City,NY,USA,North America,Terminal 5,,1.0,,,,"New York City, NY, USA",40.7127281,-74.0060152,2014-09-25,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-09-27,The Quiet is Violent World Tour 2014,,Philadelphia,PA,USA,North America,Tower Theater,,1.0,,,,"Philadelphia, PA, USA",39.9527237,-75.1635262,2014-09-27,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-09-28,The Quiet is Violent World Tour 2014,,Philadelphia,PA,USA,North America,Tower Theater,,1.0,,,,"Philadelphia, PA, USA",39.9527237,-75.1635262,2014-09-28,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-10-01,The Quiet is Violent World Tour 2014,,Grand Rapids,MI,USA,North America,Orbit Room,,1.0,,,,"Grand Rapids, MI, USA",42.9632425,-85.6678639,2014-10-01,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-10-02,The Quiet is Violent World Tour 2014,,Detroit ,MI,USA,North America,The Filmore,,1.0,,,,"Detroit , MI, USA",42.3315509,-83.0466403,2014-10-02,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-10-03,The Quiet is Violent World Tour 2014,,Chicago,IL,USA,North America,Aragon Ballroom,,1.0,,,,"Chicago, IL, USA",41.8755616,-87.6244212,2014-10-03,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-10-04,The Quiet is Violent World Tour 2014,,Milwaukee,WI,USA,North America,Eagles Ballroom,,1.0,,,,"Milwaukee, WI, USA",43.0386475,-87.9090751,2014-10-04,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-10-05,The Quiet is Violent World Tour 2014,,Ames,IA,USA,North America,Iowa State University,University,1.0,,,,"Ames, IA, USA",42.0267567,-93.6170448,2014-10-05,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-10-07,The Quiet is Violent World Tour 2014,,Tucson,AZ,USA,North America,Rialto Theatre,,1.0,,,,"Tucson, AZ, USA",32.2228765,-110.974847,2014-10-07,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-10-08,The Quiet is Violent World Tour 2014,,Los Angeles,CA,USA,North America,Hollywood Palladium,,1.0,,,,"Los Angeles, CA, USA",34.0536909,-118.242766,2014-10-08,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-10-10,The Quiet is Violent World Tour 2014,,Seattle,WA  ,USA,North America,Neptune Theatre,,1.0,,,,"Seattle, WA  , USA",47.6038321,-122.330062,2014-10-10,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-10-11,The Quiet is Violent World Tour 2014,,Portland,OR,USA,North America,Roseland Theater,,1.0,,,,"Portland, OR, USA",45.5202471,-122.674194,2014-10-11,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-10-12,The Quiet is Violent World Tour 2014,,Spokane,WA,USA,North America,Knitting Factory,,1.0,,,,"Spokane, WA, USA",47.6571934,-117.42351,2014-10-12,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-10-13,The Quiet is Violent World Tour 2014,,Vancouver ,BC,Canada,North America,Rio Theatre,,1.0,,,,"Vancouver , BC, Canada",49.2608724,-123.113952,2014-10-13,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-10-16,The Quiet is Violent World Tour 2014,,Dallas ,TX,USA,North America,House of Blues,,1.0,,,,"Dallas , TX, USA",32.7762719,-96.7968559,2014-10-16,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-10-17,The Quiet is Violent World Tour 2014,,Dallas ,TX,USA,North America,House of Blues,,1.0,,,,"Dallas , TX, USA",32.7762719,-96.7968559,2014-10-17,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-10-18,The Quiet is Violent World Tour 2014,,Austin ,TX,USA,North America,Stubbs,,1.0,,,,"Austin , TX, USA",30.2711286,-97.7436995,2014-10-18,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-10-19,The Quiet is Violent World Tour 2014,,Dallas ,TX,USA,North America,House of Blues,,1.0,,,,"Dallas , TX, USA",32.7762719,-96.7968559,2014-10-19,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-10-22,,,College Station,TX,USA,North America,Rudder Theatre,,1.0,,,,"College Station, TX, USA",30.6183939,-96.3455991,2014-10-22,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-10-31,,,New Orleans,LA,USA,North America,Voodoo Music and Arts Experience,,1.0,,,,"New Orleans, LA, USA",29.9561422,-90.0733934,2014-10-31,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-11-10,The Quiet is Violent World Tour 2014,,Amsterdam,,Netherlands,Europe,Paradiso,,1.0,,,,"Amsterdam, nan, Netherlands",52.099086,4.2969797,2014-11-10,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-11-12,The Quiet is Violent World Tour 2014,,Paris,,France,Europe,Maroquinerie,,1.0,,,,"Paris, nan, France",47.2490799,-1.5210393,2014-11-12,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-11-14,The Quiet is Violent World Tour 2014,,London,,UK,Europe,Electric,,1.0,,,,"London, nan, UK",52.1117555,0.1712205,2014-11-14,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-11-17,The Quiet is Violent World Tour 2014,,Belfast,,UK,Europe,Mandela Hall,,1.0,,,,"Belfast, nan, UK",54.5964356,-5.9295068,2014-11-17,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-11-21,The Quiet is Violent World Tour 2014,,Mexico City,,Mexico,North America,El Plaza Condesa,,1.0,,,,"Mexico City, nan, Mexico",22.8830834,-109.9144777,2014-11-21,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2014-12-08,Trip for Concerts Autumn 2014,,Jacksonville,FL,USA,North America,The Big Ticket Festival,,1.0,,,,"Jacksonville, FL, USA",30.3321838,-81.655651,2014-12-08,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2015-04-18,,,Phoenix,AZ,USA,North America,Chipotle Presents Cultivate Festival,Festival,1.0,,,,"Phoenix, AZ, USA",33.4484367,-112.074141,2015-04-18,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2015-04-24,,,Stony Brook,NY,USA,North America,"Stony Brook University, Sports Complex",University,1.0,,,,"Stony Brook, NY, USA",40.908482,-73.1325471,2015-04-24,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2015-04-25,,,The Bronx,NY,USA,North America,Fordham University,University,1.0,,,,"The Bronx, NY, USA",40.8466508,-73.8785937,2015-04-25,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2015-05-11,,,Glasgow,,UK,Europe,ABC2,,1.0,,,,"Glasgow, nan, UK",55.5023054,-4.5775966,2015-05-11,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2015-05-12,,,Manchester ,,UK,Europe,Deaf Institute,,1.0,,,,"Manchester , nan, UK",51.7556011,-1.2522769,2015-05-12,2026-01-09
"Tyler Joseph, Josh Dun",Regional at Best  ,2015-05-14,,,London,,UK,Europe,Boston Music Rooms,,1.0,,,,"London, nan, UK",52.1117555,0.1712205,2015-05-14,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-05-19,5/17/15 Blurryface Release Date ,,Burbank ,CA,USA,North America,iHeartRadio Theater,Radio Station,1.0,,,,"Burbank , CA, USA",34.1812089,-118.307201,2015-05-19,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-05-20,,,Los Angeles,CA,USA,North America,Alt 98.7  ,Radio Station,1.0,,,,"Los Angeles, CA, USA",34.0536909,-118.242766,2015-05-20,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-05-20,,,Los Angeles,CA,USA,North America,Jimmy Kimmel Live!,TV,1.0,,,,"Los Angeles, CA, USA",34.0536909,-118.242766,2015-05-20,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-05-21,,,Las Vegas,NV,USA,North America,ALT 107.5 Real Alternative,Radio Station,1.0,,,,"Las Vegas, NV, USA",36.1674263,-115.1484131,2015-05-21,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-05-22,,,San Francisco,CA,USA,North America,105 Bay Area Alternative's Live Lounge,Radio Station,1.0,,,,"San Francisco, CA, USA",37.7879363,-122.4075201,2015-05-22,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-05-22,,,San Diego,CA,USA,North America,Moniker Warehouse,,1.0,,,,"San Diego, CA, USA",32.7174202,-117.162772,2015-05-22,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-05-23,,,George ,WA,USA,North America,Sasquatch Music Festival,Festival,1.0,,,,"George , WA, USA",47.0807166,-119.85709,2015-05-23,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-05-29,,,Los Angeles,CA,USA,North America,Redbull Sound Space at KROQ (approx. date),Radio Station,1.0,,,,"Los Angeles, CA, USA",34.0536909,-118.242766,2015-05-29,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-06-01,,,Jacksonville,FL,USA,North America,X102.9 Performance Studio,Radio Station,1.0,,,,"Jacksonville, FL, USA",30.3321838,-81.655651,2015-06-01,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-06-01,,,Tampa,FL,USA,North America,97X Green Room,Radio Station,1.0,,,,"Tampa, FL, USA",27.9449854,-82.4583107,2015-06-01,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-06-02,,,Atlanta ,GA,USA,North America,The 404 Sessions (Radio 105.7),Radio Station,1.0,,,,"Atlanta , GA, USA",33.7544657,-84.3898151,2015-06-02,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-06-02,,,Charlotte,NC,USA,North America,106.5 The End Red Ventures Soundstage,Radio Station,1.0,,,,"Charlotte, NC, USA",35.2272086,-80.8430827,2015-06-02,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-06-03,,,Milwaukee,WI,USA,North America,The Rave,Radio Station,1.0,,,,"Milwaukee, WI, USA",43.0386475,-87.9090751,2015-06-03,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-06-05,,,Seattle,WA,USA,North America,107.7 Surprise Endsession,Radio Station,1.0,,,,"Seattle, WA, USA",47.6038321,-122.330062,2015-06-05,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-06-06,,,Mountain View,CA,USA,North America,Live 105 BFD 2015,Radio Station,1.0,,,,"Mountain View, CA, USA",37.3893889,-122.0832101,2015-06-06,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-06-07,,,Cincinnati,OH,USA,North America,Bunbury Festival,Festival,1.0,,,,"Cincinnati, OH, USA",39.1014537,-84.5124602,2015-06-07,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-06-14,,,Manchester ,TN,USA,North America,Bonnaroo 2015,Festival,1.0,,,,"Manchester , TN, USA",35.4832001,-86.0887296,2015-06-14,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-07-05,,,Melbourne,,Australia,Oceania,The Corner Hotel (Matinee),,1.0,,,,"Melbourne, nan, Australia",-33.7808112,151.1139059,2015-07-05,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-07-05,,,Melbourne,,Australia,Oceania,The Corner Hotel (18+ show),,1.0,,,,"Melbourne, nan, Australia",-33.7808112,151.1139059,2015-07-05,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-07-07,,,Sydney,,Australia,Oceania,Metro Theatre,,1.0,,,,"Sydney, nan, Australia",-33.8698439,151.2082848,2015-07-07,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-07-09,,,Auckland  ,,New Zealand,Oceania,The Powerstation,,1.0,,,,"Auckland  , nan, New Zealand",-36.8657304,174.6336736,2015-07-09,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-07-11,,,Saitama Shi,,Japan ,Asia,Saitma Super Arena,,1.0,,,,"Saitama Shi, nan, Japan ",35.8564026,139.6943662,2015-07-11,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-07-12,,,Saitama Shi,,Japan ,Asia,Saitma Super Arena,,1.0,,,,"Saitama Shi, nan, Japan ",35.8564026,139.6943662,2015-07-12,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-07-16,,,Singapore,,Singapore,Asia,Suntec Singapore International Exhibition & Convention Centre,,1.0,,,,"Singapore, nan, Singapore",1.254201,103.822667,2015-07-16,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-07-18,,,Manila,,Philippines,Asia,Alabang Town Center,,1.0,,,,"Manila, nan, Philippines",15.0141267,120.7052967,2015-07-18,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-07-19,,,Manila,,Philippines,Asia,Trinoma Activity Center,,1.0,,,,"Manila, nan, Philippines",15.0141267,120.7052967,2015-07-19,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-07-21,,,Hong Kong,,China,Asia,"Routunda 3, Kitec",,1.0,,,,"Hong Kong, nan, China",22.2347674,114.1708174,2015-07-21,2026-01-09
"Tyler Joseph, Josh Dun",Blurryface,2015-07-22,,,Bangkok,,Thailand,Asia,GMM Live House,,1.0,,,,"Bangkok, nan, Thailand",18.7788225,100.7756024,2015-07-22,2026-01-09
